series_name,series_slug_tr,series_slug_en,release_date,figure_name,figure_slug_tr,figure_slug_en,figure_number,figure_code,character_name,short_description_tr,short_description_en,figure_role,figure_type,min_price,max_price,avg_price,price_updated_at,rarity_level,rarity_score,series_score,value_score,demand_score,view_count_30d,collection_count_30d,favorite_count_30d,rating_count,piece_count,accessory_count,main_color,image_url,thumbnail_url,is_featured,is_active,is_published
LEGO® Minifigürler Serisi 15,lego-minifigurler-serisi-15,lego-minifigures-series-15,2016-01-01,Tribal Woman,tribal-woman,tribal-woman,5,col15-5,Tribal Woman,"Tribal Woman, doğanın ruhunu temsil eden bilge bir kabile üyesidir. Güçlü, sabırlı ve onurludur. Geleneklerine sadık, doğaya saygılıdır.",,Kabile Üyesi,Bilge / Onurlu,10,10,10,,Nadir,,,,,0,0,0,0,6,,,,,FALSE,TRUE,TRUE
LEGO® Minifigürler Serisi 15,lego-minifigurler-serisi-15,lego-minifigures-series-15,2016-01-01,Queen,queen,queen,6,col15-6,Queen,"Queen, zarafet ve asaletin simgesidir. Halkına sevgiyle hükmeder. Bilge, adil ve güçlü bir liderdir. Her hareketinde asalet taşır.",,Lider,Asil / Adaletli,12,12,12,,Nadir,,,,,0,0,0,0,6,,,,,FALSE,TRUE,TRUE
LEGO® Minifigürler Serisi 15,lego-minifigurler-serisi-15,lego-minifigures-series-15,2016-01-01,Animal Control,animal-control,animal-control,7,col15-7,Animal Control,"Animal Control, doğayı ve canlıları korumaya adanmış bir çevre görevlisidir. Cesur, pratik ve yardımseverdir. Hayvanları kurtarırken sabırla çalışır.",,Kahraman,Cesur / Yardımsever,9,9,9,,Yaygın,,,,,0,0,0,0,5,,,,,FALSE,TRUE,TRUE
LEGO® Minifigürler Serisi 15,lego-minifigurler-serisi-15,lego-minifigures-series-15,2016-01-01,Wrestling Champion,wrestling-champion,wrestling-champion,8,col15-8,Wrestling Champion,"Wrestling Champion, ringlerin güçlü yıldızıdır. Gücünü adalet için kullanır. Cesur, karizmatik ve tutkuludur. Her maçı bir gösteridir.",,Sporcu,Güçlü / Karizmatik,8,8,8,,Yaygın,,,,,0,0,0,0,5,,,,,FALSE,TRUE,TRUE
LEGO® Minifigürler Serisi 15,lego-minifigurler-serisi-15,lego-minifigures-series-15,2016-01-01,Flying Warrior,flying-warrior,flying-warrior,9,col15-9,Flying Warrior,"Flying Warrior, gökyüzünde savaşan kanatlı bir kahramandır. Cesur, kararlı ve adaletlidir. Bulutların ötesinde bile görevini sürdürür.",,Kahraman,Adaletli / Kararlı,11,11,11,,Nadir,,,,,0,0,0,0,6,,,,,FALSE,TRUE,TRUE
LEGO® Minifigürler Serisi 15,lego-minifigurler-serisi-15,lego-minifigures-series-15,2016-01-01,Janitor,janitor,janitor,10,col15-10,Janitor,"Janitor, emeğin görünmeyen kahramanıdır. Her yeri temiz tutar. Çalışkan, sabırlı ve alçakgönüllüdür. Görevini titizlikle yapar.",,Emekçi,Mütevazı / Titiz,8,8,8,,Yaygın,,,,,0,0,0,0,5,,,,,FALSE,TRUE,TRUE
LEGO® Minifigürler Serisi 15,lego-minifigurler-serisi-15,lego-minifigures-series-15,2016-01-01,Faun,faun,faun,11,col15-11,Faun,"Faun, doğa müziğinin neşeli temsilcisidir. Flütüyle huzur dağıtır. Eğlenceli, özgür ruhlu ve barışçıldır. Mitolojik dünyanın dost yüzüdür.",,Mitolojik Karakter,Barışçıl / Neşeli,9,9,9,,Yaygın,,,,,0,0,0,0,5,,,,,FALSE,TRUE,TRUE
LEGO® Minifigürler Serisi 15,lego-minifigurler-serisi-15,lego-minifigures-series-15,2016-01-01,Ballerina,ballerina,ballerina,12,col15-12,Ballerina,"Ballerina, zarafetin ve disiplinin sembolüdür. Her hareketiyle duygularını ifade eder. Sabırlı, tutkulu ve çalışkandır. Sahnede adeta süzülür.",,Sanatçı,Zarif / Tutkulu,8,8,8,,Yaygın,,,,,0,0,0,0,4,,,,,FALSE,TRUE,TRUE
LEGO® Minifigürler Serisi 15,lego-minifigurler-serisi-15,lego-minifigures-series-15,2016-01-01,Kendo Fighter,kendo-fighter,kendo-fighter,13,col15-13,Kendo Fighter,"Kendo Fighter, onur ve teknik ustalıkla dövüşen bir sporcudur. Disiplinli, dikkatli ve kararlıdır. Her vuruşu saygı ve özdenetimle yapar.",,Dövüşçü,Disiplinli / Dikkatli,10,10,10,,Nadir,,,,,0,0,0,0,6,,,,,FALSE,TRUE,TRUE
LEGO® Minifigürler Serisi 15,lego-minifigurler-serisi-15,lego-minifigures-series-15,2016-01-01,Shark Suit Guy,shark-suit-guy,shark-suit-guy,14,col15-14,Shark Suit Guy,"Shark Suit Guy, eğlence dolu bir karakterdir. Kostümüyle çevresine neşe saçar. Komik, pozitif ve arkadaş canlısıdır. Korkutmak ister ama güldürür.",,Eğlendirici,Komik / Pozitif,11,11,11,,Nadir,,,,,0,0,0,0,4,,,,,FALSE,TRUE,TRUE
LEGO® Minifigürler Serisi 15,lego-minifigurler-serisi-15,lego-minifigures-series-15,2016-01-01,Jewel Thief,jewel-thief,jewel-thief,15,col15-15,Jewel Thief,"Jewel Thief, hız ve zeka birleşimiyle hareket eden gizemli bir hırsızdır. Kurnaz, çevik ve planlıdır. Parıltının peşindedir ama iz bırakmaz.",,Kötü Karakter,Çevik / Kurnaz,9,9,9,,Yaygın,,,,,0,0,0,0,5,,,,,FALSE,TRUE,TRUE
LEGO® Minifigürler Serisi 15,lego-minifigurler-serisi-15,lego-minifigures-series-15,2016-01-01,Mariachi,mariachi,mariachi,16,col15-16,Mariachi,"Mariachi, müziğin ritmini kalbinde taşır. Gitarıyla duygularını anlatır. Neşeli, tutkulu ve enerjiktir. Her notasıyla hayatı kutlar.",,Sanatçı,Enerjik / Neşeli,9,9,9,,Nadir,,,,,0,0,0,0,5,,,,,FALSE,TRUE,TRUE
LEGO® Minifigürler Serisi DFB,lego-minifigurler-serisi-dfb,lego-minifigures-series-dfb,2016-05-01,Manuel Neuer,manuel-neuer,manuel-neuer,1,colDFB-1,Manuel Neuer,"Manuel Neuer, kalede güvenin ve liderliğin simgesidir. Soğukkanlı, kararlı ve sezgiseldir. Her kurtarışı takımı ateşler.",,Kaleci,Soğukkanlı / Lider,10,10,10,,Nadir,,,,,0,0,0,0,5,,,,,FALSE,TRUE,TRUE
LEGO® Minifigürler Serisi DFB,lego-minifigurler-serisi-dfb,lego-minifigures-series-dfb,2016-05-01,Mats Hummels,mats-hummels,mats-hummels,2,colDFB-2,Mats Hummels,"Mats Hummels, savunmanın kaya gibi sağlam duvarıdır. Güçlü, odaklı ve stratejiktir. Hava toplarında asla hata yapmaz.",,Defans,Güçlü / Stratejik,9,9,9,,Yaygın,,,,,0,0,0,0,5,,,,,FALSE,TRUE,TRUE
LEGO® Minifigürler Serisi DFB,lego-minifigurler-serisi-dfb,lego-minifigures-series-dfb,2016-05-01,Shkodran Mustafi,shkodran-mustafi,shkodran-mustafi,3,colDFB-3,Shkodran Mustafi,"Shkodran Mustafi, kararlı ve mücadeleci bir savunmacıdır. Hızlı, cesur ve disiplinlidir. Her topa sonuna kadar girer.",,Defans,Cesur / Disiplinli,8,8,8,,Yaygın,,,,,0,0,0,0,5,,,,,FALSE,TRUE,TRUE
LEGO® Minifigürler Serisi DFB,lego-minifigurler-serisi-dfb,lego-minifigures-series-dfb,2016-05-01,Benedikt Höwedes,benedikt-howedes,benedikt-howedes,4,colDFB-4,Benedikt Höwedes,"Benedikt Höwedes, taktik zekâsıyla savunmanın bel kemiğidir. Dikkatli, planlı ve profesyoneldir. Her pozisyonu doğru okur.",,Defans,Planlı / Profesyonel,8,8,8,,Yaygın,,,,,0,0,0,0,5,,,,,FALSE,TRUE,TRUE
LEGO® Minifigürler Serisi DFB,lego-minifigurler-serisi-dfb,lego-minifigures-series-dfb,2016-05-01,Jerome Boateng,jerome-boateng,jerome-boateng,5,colDFB-5,Jerome Boateng,"Jerome Boateng, modern savunmanın gücünü temsil eder. Güçlü, dengeli ve soğukkanlıdır. Her hamlesiyle fark yaratır.",,Defans,Dengeli / Soğukkanlı,9,9,9,,Yaygın,,,,,0,0,0,0,5,,,,,FALSE,TRUE,TRUE
LEGO® Minifigürler Serisi DFB,lego-minifigurler-serisi-dfb,lego-minifigures-series-dfb,2016-05-01,Sami Khedira,sami-khedira,sami-khedira,6,colDFB-6,Sami Khedira,"Sami Khedira, orta sahanın beyni gibidir. Bilge, güçlü ve takım odaklıdır. Oyunu okuma yeteneğiyle oyunun ritmini belirler.",,Orta Saha,Bilge / Takım Odaklı,9,9,9,,Nadir,,,,,0,0,0,0,5,,,,,FALSE,TRUE,TRUE
LEGO® Minifigürler Serisi DFB,lego-minifigurler-serisi-dfb,lego-minifigures-series-dfb,2016-05-01,Mesut Özil,mesut-ozil,mesut-ozil,7,colDFB-7,Mesut Özil,"Mesut Özil, pas ustası ve vizyonun temsilcisidir. Zeki, yaratıcı ve sakin bir karakterdir. Her asist bir sanat eseridir.",,Orta Saha,Zeki / Yaratıcı,10,10,10,,Nadir,,,,,0,0,0,0,5,,,,,FALSE,TRUE,TRUE
LEGO® Minifigürler Serisi DFB,lego-minifigurler-serisi-dfb,lego-minifigures-series-dfb,2016-05-01,Thomas Müller,thomas-muller,thomas-muller,8,colDFB-8,Thomas Müller,"Thomas Müller, futbol zekâsıyla sahayı okur. Neşeli, kurnaz ve golcü bir karakterdir. Pozisyon alma yeteneğiyle fark yaratır.",,Forvet,Neşeli / Golcü,9,9,9,,Nadir,,,,,0,0,0,0,5,,,,,FALSE,TRUE,TRUE
LEGO® Minifigürler Serisi DFB,lego-minifigurler-serisi-dfb,lego-minifigures-series-dfb,2016-05-01,Toni Kroos,toni-kroos,toni-kroos,9,colDFB-9,Toni Kroos,"Toni Kroos, orta sahanın ustasıdır. Soğukkanlı, teknik ve disiplinlidir. Her pası bir metronom gibi işler.",,Orta Saha,Teknik / Disiplinli,10,10,10,,Nadir,,,,,0,0,0,0,5,,,,,FALSE,TRUE,TRUE
LEGO® Minifigürler Serisi DFB,lego-minifigurler-serisi-dfb,lego-minifigures-series-dfb,2016-05-01,Christoph Kramer,christoph-kramer,christoph-kramer,10,colDFB-10,Christoph Kramer,"Christoph Kramer, bitmek bilmeyen enerjisiyle dikkat çeker. Hırslı, dayanıklı ve mücadelecidir. Takımı için her topa girer.",,Orta Saha,Hırslı / Dayanıklı,8,8,8,,Yaygın,,,,,0,0,0,0,5,,,,,FALSE,TRUE,TRUE
LEGO® Minifigürler Serisi DFB,lego-minifigurler-serisi-dfb,lego-minifigures-series-dfb,2016-05-01,Mario Götze,mario-gotze,mario-gotze,11,colDFB-11,Mario Götze,"Mario Götze, final anlarının kahramanıdır. Soğukkanlı, kararlı ve teknik bir oyuncudur. Her golü tarihe geçer.",,Forvet,Kararlı / Teknik,11,11,11,,Çok Nadir,,,,,0,0,0,0,5,,,,,FALSE,TRUE,TRUE
LEGO® Minifigürler Serisi DFB,lego-minifigurler-serisi-dfb,lego-minifigures-series-dfb,2016-05-01,André Schürrle,andre-schurrle,andre-schurrle,12,colDFB-12,André Schürrle,"André Schürrle, hızı ve dinamizmiyle savunmaları yıkar. Cesur, atak ve kararlı bir karakterdir. Gol için her fırsatı değerlendirir.",,Forvet,Hızlı / Cesur,9,9,9,,Nadir,,,,,0,0,0,0,5,,,,,FALSE,TRUE,TRUE
LEGO® Minifigürler Serisi DFB,lego-minifigurler-serisi-dfb,lego-minifigures-series-dfb,2016-05-01,Marco Reus,marco-reus,marco-reus,13,colDFB-13,Marco Reus,"Marco Reus, zarafet ve hızın birleşimidir. Çevik, teknik ve lider ruhludur. Her hareketinde zarafet vardır.",,Forvet,Çevik / Zarif,10,10,10,,Nadir,,,,,0,0,0,0,5,,,,,FALSE,TRUE,TRUE
LEGO® Minifigürler Serisi DFB,lego-minifigurler-serisi-dfb,lego-minifigures-series-dfb,2016-05-01,Bastian Schweinsteiger,bastian-schweinsteiger,bastian-schweinsteiger,14,colDFB-14,Bastian Schweinsteiger,"Bastian Schweinsteiger, tecrübenin ve azmin sembolüdür. Bilge, cesur ve karizmatiktir. Takımına hem saha içinde hem dışında liderlik eder.",,Orta Saha,Bilge / Karizmatik,11,11,11,,Çok Nadir,,,,,0,0,0,0,5,,,,,FALSE,TRUE,TRUE
LEGO® Minifigürler Serisi DFB,lego-minifigurler-serisi-dfb,lego-minifigures-series-dfb,2016-05-01,Mats Hummels (Alternate Pose),mats-hummels-alternate-pose,mats-hummels-alternate-pose,15,colDFB-15,Mats Hummels (Alternate Pose),"Mats Hummels (Alternate Pose), farklı pozisyonuyla aynı kararlılığı gösterir. Güçlü, karizmatik ve disiplinlidir. Her maçta güven verir.",,Defans,Disiplinli / Güvenilir,9,9,9,,Yaygın,,,,,0,0,0,0,5,,,,,FALSE,TRUE,TRUE
LEGO® Minifigürler Serisi DFB,lego-minifigurler-serisi-dfb,lego-minifigures-series-dfb,2016-05-01,Joachim Löw (Coach),joachim-low-coach,joachim-low-coach,16,colDFB-16,Joachim Löw (Coach),"Joachim Löw (Coach), takımın aklı ve strateji ustasıdır. Bilge, sabırlı ve vizyon sahibidir. Her planında zaferin izi vardır.",,Teknik Direktör,Bilge / Stratejik,12,12,12,,Çok Nadir,,,,,0,0,0,0,6,,,,,FALSE,TRUE,TRUE
LEGO® Minifigürler Serisi Disney,lego-minifigurler-serisi-disney,lego-minifigures-series-disney,2016-05-01,Mickey Mouse,mickey-mouse,mickey-mouse,1,colDIS-1,Mickey Mouse,"Mickey Mouse, neşenin ve cesaretin simgesidir. Pozitif, lider ruhlu ve enerjiktir. Her macerada gülümsemeyi öğretir.",,Kahraman,Neşeli / Lider Ruhlu,10,10,10,,Çok Nadir,,,,,0,0,0,0,5,,,,,FALSE,TRUE,TRUE
LEGO® Minifigürler Serisi Disney,lego-minifigurler-serisi-disney,lego-minifigures-series-disney,2016-05-01,Minnie Mouse,minnie-mouse,minnie-mouse,2,colDIS-2,Minnie Mouse,"Minnie Mouse, zarafet ve sevginin yüzüdür. Neşeli, sevecen ve uyumlu bir karakterdir. Her ortamı dostluğa dönüştürür.",,Kahraman,Sevecen / Zarif,10,10,10,,Çok Nadir,,,,,0,0,0,0,5,,,,,FALSE,TRUE,TRUE
LEGO® Minifigürler Serisi Disney,lego-minifigurler-serisi-disney,lego-minifigures-series-disney,2016-05-01,Donald Duck,donald-duck,donald-duck,3,colDIS-3,Donald Duck,"Donald Duck, sabırsız ama sevimli bir kahramandır. Komik, tepkisel ve içten biridir. Her siniri gülüşe dönüşür.",,Kahraman,Komik / Tepkisel,9,9,9,,Nadir,,,,,0,0,0,0,5,,,,,FALSE,TRUE,TRUE
LEGO® Minifigürler Serisi Disney,lego-minifigurler-serisi-disney,lego-minifigures-series-disney,2016-05-01,Daisy Duck,daisy-duck,daisy-duck,4,colDIS-4,Daisy Duck,"Daisy Duck, zarif ama güçlü bir duruşa sahiptir. Akıllı, özgüvenli ve neşelidir. Donald’ı bile sabırla dengeler.",,Destek Karakter,Zarif / Özgüvenli,9,9,9,,Nadir,,,,,0,0,0,0,5,,,,,FALSE,TRUE,TRUE
LEGO® Minifigürler Serisi Disney,lego-minifigurler-serisi-disney,lego-minifigures-series-disney,2016-05-01,Alice (in Wonderland),alice-in-wonderland,alice-in-wonderland,5,colDIS-5,Alice (in Wonderland),"Alice, merakın ve keşfin sembolüdür. Hayalperest, cesur ve sevecendir. Her düşüşü bir maceraya çevirir.",,Kahraman,Hayalperest / Cesur,10,10,10,,Nadir,,,,,0,0,0,0,5,,,,,FALSE,TRUE,TRUE
LEGO® Minifigürler Serisi Disney,lego-minifigurler-serisi-disney,lego-minifigures-series-disney,2016-05-01,Cheshire Cat,cheshire-cat,cheshire-cat,6,colDIS-6,Cheshire Cat,"Cheshire Cat, gizem ve mizahın iç içe geçtiği bir figürdür. Bilge, esprili ve tuhaftır. Her kayboluşu bir ders gibidir.",,Gizemli Karakter,Esprili / Bilge,9,9,9,,Nadir,,,,,0,0,0,0,5,,,,,FALSE,TRUE,TRUE
LEGO® Minifigürler Serisi Disney,lego-minifigurler-serisi-disney,lego-minifigures-series-disney,2016-05-01,Peter Pan,peter-pan,peter-pan,7,colDIS-7,Peter Pan,"Peter Pan, sonsuz çocukluğun temsilcisidir. Neşeli, cesur ve özgür ruhludur. Hayal gücüyle asla yaşlanmaz.",,Kahraman,Özgür Ruhlu / Cesur,9,9,9,,Nadir,,,,,0,0,0,0,5,,,,,FALSE,TRUE,TRUE
LEGO® Minifigürler Serisi Disney,lego-minifigurler-serisi-disney,lego-minifigures-series-disney,2016-05-01,Captain Hook,captain-hook,captain-hook,8,colDIS-8,Captain Hook,"Captain Hook, intikamın ama aynı zamanda komedinin yüzüdür. Hırslı, öfkeli ve teatraldir. Kanca eliyle bile zarif görünür.",,Kötü Karakter,Hırslı / Teatral,10,10,10,,Çok Nadir,,,,,0,0,0,0,6,,,,,FALSE,TRUE,TRUE
LEGO® Minifigürler Serisi Disney,lego-minifigurler-serisi-disney,lego-minifigures-series-disney,2016-05-01,Ariel (The Little Mermaid),ariel-the-little-mermaid,ariel-the-little-mermaid,9,colDIS-9,Ariel (The Little Mermaid),"Ariel, özgürlüğün ve tutkunun sesidir. Meraklı, duygusal ve kararlıdır. Her dalga yeni bir hayaldir onun için.",,Kahraman,Duygusal / Kararlı,10,10,10,,Nadir,,,,,0,0,0,0,5,,,,,FALSE,TRUE,TRUE
LEGO® Minifigürler Serisi Disney,lego-minifigurler-serisi-disney,lego-minifigures-series-disney,2016-05-01,Ursula,ursula,ursula,10,colDIS-10,Ursula,"Ursula, güç ve hırsın büyülü yüzüdür. Zeki, manipülatif ve gösterişlidir. Sözleşmelerin efendisidir.",,Kötü Karakter,Zeki / Manipülatif,11,11,11,,Çok Nadir,,,,,0,0,0,0,6,,,,,FALSE,TRUE,TRUE
LEGO® Minifigürler Serisi Disney,lego-minifigurler-serisi-disney,lego-minifigures-series-disney,2016-05-01,Genie (Aladdin),genie-aladdin,genie-aladdin,11,colDIS-11,Genie (Aladdin),"Genie, dostluğun ve dileklerin kahramanıdır. Neşeli, enerjik ve yardımseverdir. Her kahkahası mucize getirir.",,Yardımcı,Neşeli / Yardımsever,9,9,9,,Nadir,,,,,0,0,0,0,6,,,,,FALSE,TRUE,TRUE
LEGO® Minifigürler Serisi Disney,lego-minifigurler-serisi-disney,lego-minifigures-series-disney,2016-05-01,Aladdin,aladdin,aladdin,12,colDIS-12,Aladdin,"Aladdin, cesaretin ve umudun simgesidir. Akıllı, hızlı ve kararlı bir karakterdir. İmkânsızı başarmayı sever.",,Kahraman,Akıllı / Kararlı,9,9,9,,Nadir,,,,,0,0,0,0,5,,,,,FALSE,TRUE,TRUE
LEGO® Minifigürler Serisi Disney,lego-minifigurler-serisi-disney,lego-minifigures-series-disney,2016-05-01,Stitch (Lilo & Stitch),stitch-lilo-stitch,stitch-lilo-stitch,13,colDIS-13,Stitch (Lilo & Stitch),"Stitch, kaosun ve sevginin birleşimidir. Çılgın, sevimli ve sadıktır. Her hatası bir kahkaha yaratır.",,Kahraman,Sevimli / Çılgın,12,12,12,,Çok Nadir,,,,,0,0,0,0,5,,,,,FALSE,TRUE,TRUE
LEGO® Minifigürler Serisi Disney,lego-minifigurler-serisi-disney,lego-minifigures-series-disney,2016-05-01,Mr. Incredible,mr-incredible,mr-incredible,14,colDIS-14,Mr. Incredible,"Mr. Incredible, gücün sorumlulukla birleştiği bir kahramandır. Cesur, koruyucu ve sevgi doludur. Ailesi için her şeyi yapar.",,Süper Kahraman,Güçlü / Koruyucu,9,9,9,,Nadir,,,,,0,0,0,0,6,,,,,FALSE,TRUE,TRUE
LEGO® Minifigürler Serisi Disney,lego-minifigurler-serisi-disney,lego-minifigures-series-disney,2016-05-01,Syndrome,syndrome,syndrome,15,colDIS-15,Syndrome,"Syndrome, kıskançlığın ve zekânın kötüye kullanımıdır. Zeki, hırslı ve intikamcıdır. Kahramanlığı bile kontrol etmek ister.",,Kötü Karakter,Zeki / Hırslı,10,10,10,,Nadir,,,,,0,0,0,0,6,,,,,FALSE,TRUE,TRUE
LEGO® Minifigürler Serisi Disney,lego-minifigurler-serisi-disney,lego-minifigures-series-disney,2016-05-01,Maleficent,maleficent,maleficent,16,colDIS-16,Maleficent,"Maleficent, karanlık büyünün zarif yüzüdür. Soğukkanlı, güçlü ve etkileyicidir. Her lanetinde bir ders gizlidir.",,Kötü Karakter,Soğukkanlı / Güçlü,11,11,11,,Çok Nadir,,,,,0,0,0,0,6,,,,,FALSE,TRUE,TRUE
LEGO® Minifigürler Serisi 16,lego-minifigurler-serisi-16,lego-minifigures-series-16,2016-09-01,Buzz Lightyear,buzz-lightyear,buzz-lightyear,1,colDIS-17,Buzz Lightyear,"Buzz Lightyear, inanç ve cesaretin simgesidir. Cesur, karizmatik ve fedakârdır. Her zaman yıldızlara inanır.",,Kahraman,Cesur / Fedakâr,10,10,10,,Nadir,,,,,0,0,0,0,6,,,,,FALSE,TRUE,TRUE
LEGO® Minifigürler Serisi 16,lego-minifigurler-serisi-16,lego-minifigures-series-16,2016-09-01,Alien (Toy Story),alien-toy-story,alien-toy-story,2,colDIS-18,Alien (Toy Story),"Alien, Toy Story evreninin en sevimli figürüdür. Saf, hayran ve pozitif bir ruha sahiptir. Her şeye “Oooo!” der.",,Yardımcı,Saf / Neşeli,9,9,9,,Yaygın,,,,,0,0,0,0,5,,,,,FALSE,TRUE,TRUE
LEGO® Minifigürler Serisi 16,lego-minifigurler-serisi-16,lego-minifigures-series-16,2016-09-01,Cyborg,cyborg,cyborg,3,col16-3,Cyborg,"Cyborg, insan ve makinenin birleşimiyle oluşmuş bir savaşçıdır. Teknolojik üstünlüğüyle görevini tamamlar. Soğukkanlı, dayanıklı ve güçlüdür. Geleceğin savaş alanlarından gelir.",,Asker,Teknolojik / Güçlü,8,8,8,,Yaygın,,,,,0,0,0,0,5,,,,,FALSE,TRUE,TRUE
LEGO® Minifigürler Serisi 16,lego-minifigurler-serisi-16,lego-minifigures-series-16,2016-09-01,Cute Little Devil,cute-little-devil,cute-little-devil,4,col16-4,Cute Little Devil,"Cute Little Devil, şeytani kostümüyle sevimliliği birleştiren eğlenceli bir figürdür. Şaka yapmayı sever. Neşeli, pozitif ve çocuk ruhludur. Korkutmak ister ama güldürür.",,Eğlendirici,Komik / Çocuk Ruhlu,8,8,8,,Yaygın,,,,,0,0,0,0,4,,,,,FALSE,TRUE,TRUE
LEGO® Minifigürler Serisi 16,lego-minifigurler-serisi-16,lego-minifigures-series-16,2016-09-01,Dog Show Winner,dog-show-winner,dog-show-winner,5,col16-5,Dog Show Winner,"Dog Show Winner, köpek yarışmalarının gururlu kazananıdır. Hayvanlara olan sevgisiyle tanınır. Neşeli, sabırlı ve naziktir. Başarısını dostluğu sayesinde kazanır.",,Kahraman,Nazik / Sabırlı,10,10,10,,Nadir,,,,,0,0,0,0,5,,,,,FALSE,TRUE,TRUE
LEGO® Minifigürler Serisi 16,lego-minifigurler-serisi-16,lego-minifigures-series-16,2016-09-01,Penguin Boy,penguin-boy,penguin-boy,6,col16-6,Penguin Boy,"Penguin Boy, kutupların eğlenceli temsilcisidir. Kostümüyle dikkat çeker. Saf, sevecen ve enerji doludur. Her adımıyla gülümseme yaratır.",,Eğlendirici,Saf / Sevecen,9,9,9,,Yaygın,,,,,0,0,0,0,4,,,,,FALSE,TRUE,TRUE
LEGO® Minifigürler Serisi 16,lego-minifigurler-serisi-16,lego-minifigures-series-16,2016-09-01,Rogue,rogue,rogue,7,col16-7,Rogue,"Rogue, gizemli ormanların gölgesinde dolaşan çevik bir savaşçıdır. Hızlı, stratejik ve sessizdir. Adalet için gölgelerde savaşır.",,Savaşçı,Çevik / Stratejik,10,10,10,,Nadir,,,,,0,0,0,0,6,,,,,FALSE,TRUE,TRUE
LEGO® Minifigürler Serisi 16,lego-minifigurler-serisi-16,lego-minifigures-series-16,2016-09-01,Banana Guy,banana-guy,banana-guy,8,col16-8,Banana Guy,"Banana Guy, mizahın ve eğlencenin sembolüdür. Kostümüyle etrafına neşe saçar. Komik, enerjik ve pozitif bir karakterdir. Her ortamda dikkat çeker.",,Eğlendirici,Komik / Pozitif,11,11,11,,Nadir,,,,,0,0,0,0,4,,,,,FALSE,TRUE,TRUE
LEGO® Minifigürler Serisi 16,lego-minifigurler-serisi-16,lego-minifigures-series-16,2016-09-01,Spy,spy,spy,9,col16-9,Spy,"Spy, gizli görevlerin usta ajanıdır. Akıllı, soğukkanlı ve profesyoneldir. Her hareketi planlı, her adımı stratejiktir. Görevine sadıktır.",,Ajan,Soğukkanlı / Planlı,9,9,9,,Yaygın,,,,,0,0,0,0,5,,,,,FALSE,TRUE,TRUE
LEGO® Minifigürler Serisi 16,lego-minifigurler-serisi-16,lego-minifigures-series-16,2016-09-01,Hiker,hiker,hiker,10,col16-10,Hiker,"Hiker, keşfetmeyi seven özgür bir ruhtur. Haritasıyla dağları gezer. Meraklı, cesur ve kararlıdır. Her zirve onun için yeni bir maceradır.",,Kaşif,Meraklı / Cesur,10,10,10,,Nadir,,,,,0,0,0,0,6,,,,,FALSE,TRUE,TRUE
LEGO® Minifigürler Serisi 16,lego-minifigurler-serisi-16,lego-minifigures-series-16,2016-09-01,Wildlife Photographer,wildlife-photographer,wildlife-photographer,11,col16-11,Wildlife Photographer,"Wildlife Photographer, doğanın gizli güzelliklerini fotoğraflayan sabırlı bir sanatçıdır. Duyarlı, sakin ve gözlemcidir. Her kare bir hikaye anlatır.",,Sanatçı,Sakin / Gözlemci,9,9,9,,Yaygın,,,,,0,0,0,0,5,,,,,FALSE,TRUE,TRUE
LEGO® Minifigürler Serisi 16,lego-minifigurler-serisi-16,lego-minifigures-series-16,2016-09-01,Kickboxer,kickboxer,kickboxer,12,col16-12,Kickboxer,"Kickboxer, güç ve dengeyi birleştiren disiplinli bir sporcudur. Hızlı, kararlı ve cesurdur. Her maçı bir mücadele değil, bir öğrenme fırsatıdır.",,Sporcu,Disiplinli / Cesur,8,8,8,,Yaygın,,,,,0,0,0,0,4,,,,,FALSE,TRUE,TRUE
LEGO® Minifigürler Serisi 16,lego-minifigurler-serisi-16,lego-minifigures-series-16,2016-09-01,Scallywag Pirate,scallywag-pirate,scallywag-pirate,13,col16-13,Scallywag Pirate,"Scallywag Pirate, denizlerin eğlenceli ama kurnaz korsanıdır. Cesur, enerjik ve maceraperesttir. Hazine avında bile kahkahasını eksik etmez.",,Korsan,Eğlenceli / Kurnaz,8,8,8,,Yaygın,,,,,0,0,0,0,5,,,,,FALSE,TRUE,TRUE
